"Site/Building URL","SiteID","Property Name","Property Address","Property City","Property County","Property State","Property Zip Code","Date Added","Date Expired","IsBuilding","Property Min Size","Property Max Size","BrokerID","IsFeatured","SubTypes","Description","Broker","Broker Company","Broker Address","Broker City","Broker State","Broker Zip","Broker Phone","Broker Cell","Broker Fax","Broker Web","Broker Email","siteid","Cooling","Total Acres","Ceiling Height Min","Cranes","Property Description","Voltage","For Sale","Lease Rate","Lease Terms","Lease Type","Outside Storage","Parcel","Rail Access","Sale Price","Sale Terms","Featured Property","Sprinkler","Total Building sf","Office Area","Unit Number","Website","Zoning","For Lease","Number of Drive in Doors","New","Updated","Name","Phone","Email","Company","City","Employment Area","Total Floor sf","Address","Building Description","Heating System","Available sf","Featured Property Description","Fax","Operating Expense","Number of dock high doors without levelers","Mobile Phone","Central Area","Major Urban Facility","Rural Area","Developing Community","Mixed-Use Center","Mainstreet Area","CBRE Description","Office Percentage","Incentives"
"https://properties.zoomprospector.com/ottawa/property/4-Caesar-Avenue-Ottawa-Ontario/C928506B-0349-472C-B9C1-479F4D73B375","C928506B-0349-472C-B9C1-479F4D73B375","4 Caesar Ave","4 Caesar Avenue","Ottawa","Ontario","Ontario","K2G 0B2",Fri Jun 06 2025 16:35:58 GMT+0000 (Coordinated Universal Time),,true,1971,1971,33011,0,"Industrial","<p></p>",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","C928506B-0349-472C-B9C1-479F4D73B375","","","","","<p>4 Caesar is located in the Nepean Industrial Park west of Merivale Road and only blocks from the major Hunt Club east-west corridor. Access to Highway 416 is easily achieved by traveling north on Merivale Road or to Highway 417 by traveling south of Merivale Road.</p>","","","","","direct","","","","","","","","","","","","","1","","","","Dan Gray","613-266-3049","dgray@arnon.ca","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/1-Nicholas-Street---1500-Ottawa-Ontario/17698830-EA0C-4CBA-8F72-47B94480B0C1","17698830-EA0C-4CBA-8F72-47B94480B0C1","One Nicholas","1 Nicholas Street - 1500","Ottawa","Ontario","Ontario","K1N 7B7",Thu Apr 04 2024 16:35:23 GMT+0000 (Coordinated Universal Time),,true,3290,3290,33011,0,"Office","Corner office suite on the 15th floor! Fit with many private offices with windows, two large meeting rooms, and a breakroom. Daily cleaning services and utilities included.",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","17698830-EA0C-4CBA-8F72-47B94480B0C1","Yes","","","","Prime office space for lease at the corner of Rideau and Nicholas Street in the heart of downtown Ottawa. This is the perfect space for Public Works and Government Services, affiliates of the University of Ottawa, or any business desiring a central location with a great view, and access to all amenities. Steps away from iconic landmarks, the Rideau Centre, and many restaurants.

Easy access to Hwy 417 and routes around the canal. Adjacent to the new LRT station and bus stops with service to Gatineau. Bike room, showers and lockers available for tenants. Ogilvy Square provides a relaxing outdoor space to enjoy during lunch.

Full floors available. Some suites can be demised, please inquire.","","","","","direct","","","","","","","","","","","","","1","","","","Susanne Wilkins","613-759-8383","leasing@districtrealty.com","","","","","","","Yes","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/162-Cleopatra-Drive-Ottawa-Ontario/C9B55812-7027-497A-86F4-47C55DD5339C","C9B55812-7027-497A-86F4-47C55DD5339C","162 Cleopatra Drive","162 Cleopatra Drive","Ottawa","Ontario","Ontario","0",Mon Aug 08 2016 18:32:34 GMT+0000 (Coordinated Universal Time),,true,1912,1912,25527,0,"Office","200","Angela Flannery","Colonnade Realty Inc.","16 Concourse Gate, Suite 200","Ottawa","Ontario","K2E 7S8","613.225.9988 x344",,,"www.colonnademanagement.com","aflannery@colonnade.ca","C9B55812-7027-497A-86F4-47C55DD5339C","","","","","Suite 200 comprises both private offices and an open concept. Newly painted and carpeted. Single storey office space with ample parking. Accessible to Hunt Club Road and close to Merivale Road. Please see attached brochure for more details.","","0","","","","","","","","","","","","","","www.colonnademanagement.com ","","1","","","","Scott Craven","613-225-8118x328","scraven@colonnade.ca","Colonnade Realty Inc.","9999999","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/1049-Merivale-Road-Ottawa-Ontario/669ACAEB-2D2F-43D4-B5FE-47E8F385D34C","669ACAEB-2D2F-43D4-B5FE-47E8F385D34C",,"1049 Merivale Road","Ottawa","Ontario","Ontario","K1Z 6A9",Mon Aug 12 2024 16:35:20 GMT+0000 (Coordinated Universal Time),,true,3100,3100,33011,0,"Industrial","Recently updated automotive garage for sale in a fantastic central Ottawa location on Merivale Road near Carling Avenue. The front windows have been replaced (2023). Exterior siding and interior walls have been painted (2023). The roof was replaced (2019). Two gas-forced air heaters were installed in 2020. The concrete flooring has been power-washed for the next owner. The site is 9,644 sf. Squeeze up to 16 vehicles on the lot. The building is near 3,112 sf & consists of 2 bays. Bay 1 is nearly 1,650 sf and can fit 3 cars in tandem. Bay 2 is nearly 540 SF and can fit one car. The reception area is open concept. The garage ceiling height is 16 feet clear. The compressor remains on site in the basement and is in good working order. A phase 2 environmental study was completed in the summer of 2023 and concluded that the property is within MOE standards to continue operating as an auto-garage with no further recommendations. A high traffic, central location. No VTB. Sold as-is where-is.",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","669ACAEB-2D2F-43D4-B5FE-47E8F385D34C","","","","","Recently updated automotive garage for sale in a fantastic central Ottawa location on Merivale Road near Carling Avenue. The front windows have been replaced (2023). Exterior siding and interior walls have been painted (2023). The roof was replaced (2019). Two gas-forced air heaters were installed in 2020. The concrete flooring has been power-washed for the next owner. The site is 9,644 sf. Squeeze up to 16 vehicles on the lot. The building is near 3,112 sf & consists of 2 bays. Bay 1 is nearly 1,650 sf and can fit 3 cars in tandem. Bay 2 is nearly 540 SF and can fit one car. The reception area is open concept. The garage ceiling height is 16 feet clear. The compressor remains on site in the basement and is in good working order. A phase 2 environmental study was completed in the summer of 2023 and concluded that the property is within MOE standards to continue operating as an auto-garage with no further recommendations. A high traffic, central location. No VTB. Sold as-is where-is.","","1","","","","","","","1250000.0","","","","3100","","","","","","","","","Mitch Gauzas","6133025752","mitch@myottawaagent.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/222-Queen-Street---1008-Ottawa-Ontario/3C48AFFD-2BBF-4D3B-AEB8-480A0B86222B","3C48AFFD-2BBF-4D3B-AEB8-480A0B86222B",,"222 Queen Street - 1008","Ottawa","Ontario","Ontario","K1P 5V9",Mon Apr 28 2025 16:35:23 GMT+0000 (Coordinated Universal Time),,true,1050,1050,33011,0,"Office","Move-in ready Private Office with task furniture included.

Our Private Offices are perfect for individuals or teams looking for a secure, private workspace. Each office comes fully furnished with everything you need to stay productive—plus access to lounges, meeting rooms, secure Wi-Fi, stocked kitchens, and on-site reception and support staff.

Please note: The exact suite may not be pictured.",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","3C48AFFD-2BBF-4D3B-AEB8-480A0B86222B","","","","","Located in the downtown core, our Ottawa co-working and shared office space is strategically located between two light rail stations. Enjoy the benefits of being mere steps from the food, coffee, and shops of both Bank Street and Sparks Street, or visit the Rideau Centre only a few blocks away.","","","","","private_office","","","","","","","","205417","","","","","1","","","","Ellen Murphy","2363358542","sales@iqoffices.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/308-Legget-Drive-Ottawa-Ontario/869BC9AF-059D-4595-886B-480AA91EF4E1","869BC9AF-059D-4595-886B-480AA91EF4E1","308 Legget Drive, Ottawa ON","308 Legget Drive","Ottawa","Ontario","Ontario","K2K 1Z8",Mon May 19 2025 16:35:49 GMT+0000 (Coordinated Universal Time),,true,16000,16000,33011,0,"Industrial",,,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","869BC9AF-059D-4595-886B-480AA91EF4E1","","","","","<p>– Suite 201 - mix of enclosed offices, open areas, and kitchen</p><p>– Outdoor fenced compound area available for lease</p><p>– Large perimeter windows, lots of natural light</p><p>– Upgraded mezzanine with access to showers and washroom</p><p>– Convenient free surface parking</p><p>– Pylon signage available with excellent visibility</p><p>– Close to many amenities and public transit</p><p>– Minutes from Highway 417</p>","","","","","direct","","","","","","","","18934","","","","","1","","","","Giorgio DiNardo","613 696 2763","giorgio.dinardo@avisonyoung.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/2477-Kaladar-Avenue---2477A---2B-Ottawa-Ontario/04587C70-9811-4C76-98A9-486033F8DC6D","04587C70-9811-4C76-98A9-486033F8DC6D","2477 Kaladar Ave.","2477 Kaladar Avenue - 2477A - 2B","Ottawa","Ontario","Ontario","K1V 8B9",Mon Feb 06 2023 16:35:27 GMT+0000 (Coordinated Universal Time),,true,195,486,33011,0,"Industrial","Construction on this brand new office space is complete! Be among the first people to rent one of these new units. 

- 14 units available
- Second floor office and storage space
- Tenants have access to a shared kitchenette

Square Footage: Units ranging from 195 SF to 486 SF
Pricing: Starting at $375.00 (plus HST) per month",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","04587C70-9811-4C76-98A9-486033F8DC6D","","","","","2477 is a versitle mulit-tenant property ideal for businesses of all sizes and industries. Located at the corner of Heron Rd., Kaladar Ave., and Brookfield Rd.

With over 90,000 square feet of multi-purpose space, 2477 Kaladar Ave. provides the perfect balance of office and warehouse space.","","","","","direct","","","","","","","","90000","","","","","1","","","","Donna Parent","613-291-6206","donna@stonewaterproperties.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/955-Green-Valley-Crescent---00390-Ottawa-Ontario/6969288D-752C-4B2E-B5AD-48790C670A00","6969288D-752C-4B2E-B5AD-48790C670A00","955 Green Valley Crescent","955 Green Valley Crescent - 00390","Ottawa","Ontario","Ontario","K2C 3K7",Wed Apr 19 2023 16:35:49 GMT+0000 (Coordinated Universal Time),,true,1315,1315,33011,0,"Office","<p>4 offices, boardroom, open office space</p>",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","6969288D-752C-4B2E-B5AD-48790C670A00","","","","","<span style=""font: 10px/normal Verdana, Arial, Helvetica, sans-serif; color: #000000; text-transform: none; text-indent: 0px; letter-spacing: normal; word-spacing: 0px; float: none; display: inline !important; white-space: normal; font-size-adjust: none; font-stretch: normal; background-color: #ffffff; -webkit-text-stroke-width: 0px;"">Located south Ottawa, access to two north/south and one east/west thoroughfare, the Experimental Farm, walking paths, green space, local strip malls and restaurants.</span>

<p>Typical Floor: 12,900 sq. ft</p>
<p>Office Class: B</p>
<p>Leasing District: East central section of CBD<br><br>Sustainability:  BOMA BESt Sustainable Silver</p>

<p>Close proximity to Rideau Canal and Experimental Farm and public transit</p>
<p>Conveniently situated with 10 minute access to the Ottawa International Airport and Downtown Core</p>
<p>Strip plaza nearby within walking distance</p>
<p>Fibre Optics Available</p>","","","","","direct","","","","","","","","60644","60,644 ft&sup2;","","","C","1","","","","Kelly Miersma - Smeaton","613-691-2853","ksmeaton@morguard.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/100-Bank-Street---100-Ottawa-Ontario/69C9449E-7AED-48B7-9005-48C231315D18","69C9449E-7AED-48B7-9005-48C231315D18",,"100 Bank Street - 100","Ottawa","Ontario","Ontario","K1P 5N4",Tue Mar 11 2025 16:35:42 GMT+0000 (Coordinated Universal Time),,true,750,750,33011,0,"Retail","RETAIL High Visibility  location, downtown centre core, high foot traffic. LRT and BUS stops, Back lit  Signage , large windows, HVAC, W/C, Storage, Rear door loading.",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","69C9449E-7AED-48B7-9005-48C231315D18","","","","","","","","","","direct","","","","","","","","","","","","","1","","","","jerry cogan","6137257171","coganx2@rogers.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/2-Gurdwara-Road-Ottawa-Ontario/82B16ED7-9A9D-4081-A797-48C586393C3F","82B16ED7-9A9D-4081-A797-48C586393C3F","Hunt Club Crossing","2 Gurdwara Road","Ottawa","Ontario","Ontario","0",Mon Aug 08 2016 18:32:33 GMT+0000 (Coordinated Universal Time),,true,2230,6711,25527,0,"Office","Various","Angela Flannery","Colonnade Realty Inc.","16 Concourse Gate, Suite 200","Ottawa","Ontario","K2E 7S8","613.225.9988 x344",,,"www.colonnademanagement.com","aflannery@colonnade.ca","82B16ED7-9A9D-4081-A797-48C586393C3F","","","","","Three suites available. Ample free parking. Prominent location at the corner of Hunt Club Road and Prince of Wales Drive. Minutes to the airport. Please see attached brochures for more details.","","0","","","","","","","","","","","","","","www.colonnademanagement.com ","","1","","","","Scott Craven","613-225-8118x328","scraven@colonnade.ca","Colonnade Realty Inc.","9999999","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/1440-Cyrville-Road---1454-Cyrville-Rd.-Ottawa-Ontario/D7EC87F7-4D71-477B-9C1E-48C88ED871A8","D7EC87F7-4D71-477B-9C1E-48C88ED871A8","1440 Cyrville","1440 Cyrville Road - 1454 Cyrville Rd.","Ottawa","Ontario","Ontario","K1B 3L9",Thu Jun 05 2025 16:35:44 GMT+0000 (Coordinated Universal Time),,true,3800,3800,33011,0,"Industrial","Introducing a prime leasing opportunity at 1440 Cyrville Road, Ottawa. This unit boasts exceptional exposure and accessibility, making it an ideal location for businesses seeking high visibility. The property offers efficient loading and storage with grade-level loading and one 14' overhead door, as well as a spacious interior with a 16' clear ceiling height, providing flexibility for various uses. Situated in a high-traffic area with direct LRT access, the property offers ample signage opportunities, including pylon and storefront options. With convenient on-site parking for customers and staff, this property is truly a standout opportunity for businesses seeking a strategic location.<br/><br/><ul><li>Excellent exposure and accessibility</li><li>Efficient loading & storage with grade-level loading and one 14' overhead door</li><li>Spacious interior with a 16' clear ceiling height for flexible use</li><li>Prime location in a high-traffic area with direct LRT access</li><li>Ample signage opportunities including pylon and storefront options</li><li>Convenient on-site parking for customers and staff</li></ul>",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","D7EC87F7-4D71-477B-9C1E-48C88ED871A8","","","","","Discover the potential of 1440 Cyrville, situated in the heart of Ottawa's thriving industrial, retail and flex space market. This prime location offers easy access to major transportation routes, putting the entire region within reach. Nearby amenities such as restaurants, retail centers, and hotels cater to the needs of employees and customers. As part of Ottawa's dynamic business landscape, the area is home to a network of established companies, providing ample opportunities for collaboration and growth. With a diverse array of industrial, retail and flex space options, 1440 Cyrville presents an ideal foundation for businesses seeking to thrive in this vibrant and rapidly expanding market.","","","","","direct","","","","","","","","37500","","","","IL2 F(0.7) H(14)","1","","","","Marlene Piitz","16132245464","mpiitz@merkburn.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/1081-Carling-Avenue---600-Ottawa-Ontario/1DBC34E0-162A-44C7-AE09-48D1EF01ABC5","1DBC34E0-162A-44C7-AE09-48D1EF01ABC5","1081 Carling Avenue | SHORT TERM LEASE OPTIONS!","1081 Carling Avenue - 600","Ottawa","Ontario","Ontario","K1Y 1V3",Thu May 08 2025 16:35:26 GMT+0000 (Coordinated Universal Time),,true,2629,2629,33011,0,"Office","<p>Available for immediate occupancy.  Fully built out medical clinic with reception, exam rooms, washrooms and more.  Updated fixtures and leasehold improvements!  clean and bright!  Photos to come.</p>",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","1DBC34E0-162A-44C7-AE09-48D1EF01ABC5","","","","","<ul>
<li><span style=""color: rgb(152,152,152);background-color: rgb(255,255,255);font-size: 16px;font-family: roboto-light, sans-serif;"">Join prestigious existing medical tenants</span></li>
<li><span style=""color: rgb(152,152,152);background-color: rgb(255,255,255);font-size: 16px;font-family: roboto-light, sans-serif;"">Bright, open Professional Office Space</span></li>
<li><span style=""color: rgb(152,152,152);background-color: rgb(255,255,255);font-size: 16px;font-family: roboto-light, sans-serif;"">Parking available</span></li>
<li><span style=""color: rgb(152,152,152);background-color: rgb(255,255,255);font-size: 16px;font-family: roboto-light, sans-serif;"">Located by the Ottawa Civic Hospital and the Royal Ottawa Mental Hospital.</span></li>
<li><span style=""color: rgb(152,152,152);background-color: rgb(255,255,255);font-size: 16px;font-family: roboto-light, sans-serif;"">Carling Avenue and Parkdale Avenue serve as a busy intersection surrounded by upcoming residential areas.</span></li>
<li><span style=""color: rgb(152,152,152);background-color: rgb(255,255,255);font-size: 16px;font-family: roboto-light, sans-serif;"">Brokers Protected</span></li>
</ul>

<p><strong><em>SHORT TERM LEASE OPTIONS ONLY!!</em></strong></p>
<p><strong><ins>Promo</ins></strong><strong><em> - Best rate in town!!  </em></strong>Email <strong>leasing@taggart.ca</strong><strong><em> </em></strong>for details!</p>
<p>Parking Available, Elevators, Pharmacy on-site, Restaurant on-site</p>
<p>Public transit at your doorstep</p>

<p>Cafe</p>
<p>Bio Lab</p>
<p>Pharmacy</p>","","","","","direct","","","","","","","","30315","30,315 ft&sup2;","","","C","1","","","","Taggart Realty Management","613-234-7000","leasing@taggart.ca","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/222-Queen-Street---1010/1011-Ottawa-Ontario/92700D1E-B658-4E05-A0C8-49298FFB63AA","92700D1E-B658-4E05-A0C8-49298FFB63AA",,"222 Queen Street - 1010/1011","Ottawa","Ontario","Ontario","K1P 5V9",Mon Apr 28 2025 16:35:24 GMT+0000 (Coordinated Universal Time),,true,2400,2400,33011,0,"Office","Move-in ready Private Office with task furniture included.

Our Private Offices are perfect for individuals or teams looking for a secure, private workspace. Each office comes fully furnished with everything you need to stay productive—plus access to lounges, meeting rooms, secure Wi-Fi, stocked kitchens, and on-site reception and support staff.

Please note: The exact suite may not be pictured.",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","92700D1E-B658-4E05-A0C8-49298FFB63AA","","","","","Located in the downtown core, our Ottawa co-working and shared office space is strategically located between two light rail stations. Enjoy the benefits of being mere steps from the food, coffee, and shops of both Bank Street and Sparks Street, or visit the Rideau Centre only a few blocks away.","","","","","private_office","","","","","","","","205417","","","","","1","","","","Ellen Murphy","2363358542","sales@iqoffices.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/141-Bentley-Avenue---D-Ottawa-Ontario/3D30577D-E6CD-4EC6-97B8-49691D7DA0A7","3D30577D-E6CD-4EC6-97B8-49691D7DA0A7",,"141 Bentley Avenue - D","Ottawa","Ontario","Ontario","K2E 6T7",Wed Nov 20 2024 16:35:46 GMT+0000 (Coordinated Universal Time),,true,750,750,33011,0,"Office","• Air conditioning office space
• Two private offices
• In-suite washroom
• Balance of space is open work area
• Gross rent to escalate 3%per year
• Pylon signage possible
• All in monthly rental rate.
• Tenant is responsible for HST, in-suite cleaning and Internet",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","3D30577D-E6CD-4EC6-97B8-49691D7DA0A7","","","","","","","","","","direct","","","","","","","","","","","","","1","","","","Geoff Godding","613-720-1186","geoffg@bell.net","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/25-Northside-Road-Ottawa-Ontario/7CEDF3DA-1669-47B4-9ADC-499B97CE1567","7CEDF3DA-1669-47B4-9ADC-499B97CE1567","25 Northside Road","25 Northside Road","Ottawa","Ontario","Ontario","0",Mon Aug 08 2016 18:32:35 GMT+0000 (Coordinated Universal Time),,true,4880,4880,25517,0,"Industrial","D","Ben Sherman","CBRE Limited","333 Preston Street, 7th Floor","Ottawa","Ontario","K2S 5N4","613-788-2760","613-601-9825","613-782-2296","www.cbre.com","Ben.Sherman@cbre.com","7CEDF3DA-1669-47B4-9ADC-499B97CE1567","","","14.5","","Ground floor self contained office/warehouse unit, grade level loading in rear, 14.5’ clear height, reception area, perimeter offices, and kitchenette, private washroom, individual storefront signage, ample parking","","0","10.00","Open","NNN","","","","","","","","","","","http://www.cbre.ca/o/ottawa/people/oliver-kershaw/Pages/credentials.aspx","","1","","","","Oliver Kershaw","613-288-1584","oliver.kershaw@cbre.com","CBRE","9999999","","","","","","","","","5.00","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/691-701-Somerset-Street-West-Ottawa-Ontario/23F8F7FD-5CF7-4BE1-911B-4A4814CC8414","23F8F7FD-5CF7-4BE1-911B-4A4814CC8414","691-701 Somerset Street West","691-701 Somerset Street West","Ottawa","Ontario","Ontario","K1R 6P5",Wed Feb 24 2021 07:08:18 GMT+0000 (Coordinated Universal Time),Sat Jan 08 2033 09:54:12 GMT+0000 (Coordinated Universal Time),true,7592,7592,25507,0,"Retail","<ul><li>Currently 10,000 sf available for lease (approx.)</li><li>Situated at the Chinatown Royal Gateway</li><li>Suitable for owner-user occupancy</li><li>Three retail units on the ground floor are fully leased.</li><li>Traditional Mainstreet zoning TM[112]H(16)</li><li>Within the 600m buffer of the Pimisi LRT station<br><br></li></ul><p><br></p>","Gillian Burnside","Avison Young Commercial Real Estate Services, LP, Brokerage","45 O'Connor Street, Suite 800","Ottawa","Ontario","K1P 1A4","613.696.2734","613.862.5419",,"www.avisonyoung.com","gillian.burnside@avisonyoung.com","23F8F7FD-5CF7-4BE1-911B-4A4814CC8414","","","","","<p>691-701 Somerset Street West is one of Chinatown&apos;s most recognizable and identifiable commercial properties. Immediately visible from the Royal Gateway at Bronson Avenue this investment represents the opportunity to own a prestigious location, solid investment and a site for potential redevelopment.</p><p>The site area for the property is 7,592 sf with a total of 14,324* rentable sf over the first and second floors.</p><p>*measurements have been completed to retail BOMA standards by Extreme Measures but should be considered approximate</p>","","1","","","","","","","4800000","","","","14,324","","","avisonyoung.ca","","","","","","Ron Milligan","613 696 2750","ron.milligan@avisonyoung.com","Avison Young","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/360-Croydon-Avenue---1-Ottawa-Ontario/41E92B06-DEBA-4B00-BA01-4A7947A055A9","41E92B06-DEBA-4B00-BA01-4A7947A055A9",,"360 Croydon Avenue - 1","Ottawa","Ontario","Ontario","K2B 8A4",Fri Dec 06 2024 16:35:30 GMT+0000 (Coordinated Universal Time),,true,490,490,33011,0,"Retail","Located just off bustling Carling Avenue and Richmond Road, this prominent glass-front corner unit is located on the ground floor of 217-unit apartment building. Steps from Lincoln Fields Station, with a direct LRT connection slated for completion in 2026, the property offers unmatched transit accessibility. 

It sits adjacent to major national retailers including Metro, Wendy’s, and Rexall, and is a short distance from Carlingwood Shopping Centre. 

With seamless access to Highway 417 and the Ottawa River Parkway, this site combines convenience, exposure, and future-forward connectivity — a rare opportunity in a rapidly evolving node.",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","41E92B06-DEBA-4B00-BA01-4A7947A055A9","","","","","Multi-family apartment building with 217 units. Adjacent to Metro Grocery, Wendy's Rexall, and Lincoln Fields Station.","","","","","direct","","","","","","","","","","","","","1","","","","Susanne Wilkins","613-759-8383","leasing@districtrealty.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/1-Nicholas-Street---712-Ottawa-Ontario/96B5DC37-5488-4C55-A78C-4A9B6701023C","96B5DC37-5488-4C55-A78C-4A9B6701023C","One Nicholas","1 Nicholas Street - 712","Ottawa","Ontario","Ontario","K1N 7B7",Fri Apr 19 2019 11:31:14 GMT+0000 (Coordinated Universal Time),,true,3391,3391,33011,0,"Office","Fitted with a lunch room and private offices with plenty of natural light. Daily cleaning services and all utilities included. Can be fitted to meet your requirements.",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","96B5DC37-5488-4C55-A78C-4A9B6701023C","Yes","","","","Prime office space for lease at the corner of Rideau and Nicholas Street in the heart of downtown Ottawa. This is the perfect space for Public Works and Government Services, affiliates of the University of Ottawa, or any business desiring a central location with a great view, and access to all amenities. Steps away from iconic landmarks, the Rideau Centre, and many restaurants.

Easy access to Hwy 417 and routes around the canal. Adjacent to the new LRT station and bus stops with service to Gatineau. Bike room, showers and lockers available for tenants. Ogilvy Square provides a relaxing outdoor space to enjoy during lunch.

Full floors available. Some suites can be demised, please inquire.","","","","","direct","","","","","","","","144256","","","","","1","","","","Susanne Wilkins","613-759-8383","leasing@districtrealty.com","","","","","","","Yes","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/210-Centrum-Boulevard---204-Ottawa-Ontario/2A8E61A8-0E16-4A7F-8494-4AAFB2357376","2A8E61A8-0E16-4A7F-8494-4AAFB2357376","Place Centrum","210 Centrum Boulevard - 204","Ottawa","Ontario","Ontario","K1E 3V7",Wed Nov 24 2021 16:35:26 GMT+0000 (Coordinated Universal Time),,true,418,418,33011,0,"Office","Private entrance, private bathroom, second story walk up",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","2A8E61A8-0E16-4A7F-8494-4AAFB2357376","","","","","Just off the 174, this property is excellent for a wide range of office or medical use.  Just a short walk to public transit.  Surface parking and onsite storage lockers available.","","","","","direct","","","","","","","","","","","","","1","","","","Shane Laviolette","613-247-2235","calfra@calfra.ca","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/255-Albert-Street---700-Ottawa-Ontario/31E4DF32-EEE1-4907-98A6-4ADB7EC2FDEF","31E4DF32-EEE1-4907-98A6-4ADB7EC2FDEF",,"255 Albert Street - 700","Ottawa","Ontario","Ontario","K1P 6A9",Tue Dec 10 2024 16:35:26 GMT+0000 (Coordinated Universal Time),,true,1419,1419,33011,0,"Office","<br/>In addition to the exceptional location and facilities, 255 Albert Street is surrounded by a vibrant community of businesses, restaurants, and retail establishments. From networking opportunities to a wide range of dining options, your team will have access to everything they need to thrive both professionally and personally.",,"Spacelist",,,,,,,,,"ottawa_spacelist@gisp.com","31E4DF32-EEE1-4907-98A6-4ADB7EC2FDEF","","","","","We are pleased to announce the availability of professional office space in the heart of the Ottawa Business District at 255 Albert Street. This 16 storey office tower offers easy access to public transit and major transportation arteries, making it a convenient location for businesses and their employees.","","","","","direct","","","","","","","","205181","0 ft&sup2;","","","","1","","","","Alain Desmarais","(613) 780-1566","adesmarais@cwottawa.com","","","","","","","","","","","","","","","","","","","","","",""
"https://properties.zoomprospector.com/ottawa/property/473-Albert-Street,-Ottawa-Ottawa-Ontario/CB79B9E7-79B6-44EE-93DC-4AE3FD868AB4","CB79B9E7-79B6-44EE-93DC-4AE3FD868AB4","473 Albert Street","473 Albert Street, Ottawa","Ottawa","Ontario","Ontario","K1R 5B4",Mon Aug 08 2016 18:32:34 GMT+0000 (Coordinated Universal Time),,true,3400,13098,25503,0,"Office,Retail","Various","Meagan Burnside-Holmes","Colliers International","55 Metcalfe Street, Suite 240","Ottawa","Ontario","K1P 6L5","613 567 8050",,"(613) 567-8035","http://www.collierscanada.com/","meagan.burnside-holmes@colliers.com","CB79B9E7-79B6-44EE-93DC-4AE3FD868AB4","","","","","Ground floor retail suites can be combined.  Street front prsence.  Floor to ceiling windows.  Abundance of natural light.","","0","18.50","","NNN","","","","","","","","","","","www.colliers.com","","1","","","","Brittany Wilson","(613) 683-2214","brittany.wilson@colliers.com","Colliers International","9999999","","","","","","","","","16.50","","","","","","","","","","",""
